id	GSM4092753_Control	GSM4092754_Control	GSM4092755_Control	GSM4092756_Treat	GSM4092757_Treat	GSM4092758_Treat
SLC44A1	9.47297516666667	10.0232725	9.24105183333333	9.01828383333333	10.1304203333333	8.98782466666667
SLC44A2	7.07388333333333	7.11275183333333	7.6926695	6.90707266666667	7.226062	7.29148683333333
SLC44A3	4.96031066666667	4.02796933333333	3.97678483333333	4.22555483333333	4.1533545	4.14698666666667
SLC44A4	4.396282	4.01482833333333	4.224778	4.0413535	4.36884483333333	4.35700383333333
SLC44A5	3.85278583333333	4.32434533333333	4.16686066666667	3.616177	3.72568033333333	3.71721983333333
SLC45A1	5.3461325	4.8163975	4.81320683333333	5.95759616666667	5.05281283333333	4.75713066666667
SLC45A2	3.98412783333333	3.925739	3.9829285	3.9101205	3.914824	3.98335616666667
SLC45A3	4.07293566666667	4.210554	4.7077745	4.0286415	4.0530545	4.13344466666667
SLC45A4	4.07219483333333	4.10872083333333	4.07918233333333	3.80211166666667	4.17718516666667	4.12451216666667
SLC46A1	4.457345	4.30475583333333	4.2083785	4.717489	4.600957	4.24729316666667
SLC46A2	3.37095616666667	3.542902	3.56753133333333	3.52274516666667	3.64463316666667	3.56365916666667
SLC46A3	7.99999283333333	5.0793815	5.06360633333333	5.34039816666667	6.97297483333333	5.65354033333333
SLC47A1	3.9356155	4.06343983333333	4.12451216666667	3.8270205	3.682148	3.7871545
SLC47A2	4.33998866666667	3.9789425	3.74993275	3.95348508333333	3.78645883333333	4.04157366666667
SLC48A1	4.66605266666667	5.721652	5.6321405	5.071359	5.21109866666667	4.856713
SLC4A1	3.68575583333333	3.9093115	4.11045	4.01137483333333	3.99698133333333	3.98823983333333
SLC4A10	3.83615283333333	3.948005	3.89205083333333	3.9031115	3.98157666666667	3.97533933333333
SLC4A11	3.61920933333333	5.08654166666667	4.46903016666667	4.18488666666667	4.27369416666667	4.3244305
SLC4A1AP	6.63588733333333	6.63017566666667	6.33967183333333	6.8231185	6.36058183333333	6.654049
SLC4A2	5.2177545	6.9081265	7.65805266666667	6.44459633333333	6.5334575	6.782048
SLC4A3	3.772579	4.02242333333333	4.28615766666667	4.2064955	4.24782233333333	4.3280265
SLC4A4	3.88717216666667	3.92005433333333	3.9046495	3.93068283333333	3.9834245	4.57719883333333
SLC4A5	4.352355	4.434671	4.25982233333333	4.64231883333333	4.24663816666667	4.40516716666667
SLC4A7	6.08223016666667	9.127049	7.91354883333333	11.5869348333333	10.2033551666667	9.14810766666667
SLC4A8	3.66637166666667	3.79258833333333	3.82707883333333	3.68381116666667	3.62203183333333	3.85420266666667
SLC4A9	3.61350116666667	4.03928783333333	4.115747	3.85381466666667	3.80488516666667	3.88648083333333
SLC5A1	3.85142533333333	3.8486945	4.00842333333333	3.907074	3.91817616666667	3.80997866666667
SLC5A10	3.782706	4.12593083333333	4.20213416666667	4.50047266666667	4.159632	4.20548333333333
SLC5A11	4.1012135	4.300745	4.185192	4.08242666666667	4.264059	4.01998916666667
SLC5A12	3.68295866666667	3.611103	3.72123033333333	3.71721983333333	3.60277616666667	3.611604
SLC5A2	3.9656335	3.96739083333333	3.93112816666667	3.911862	3.97969416666667	3.749816
SLC5A3	9.51662216666667	6.15060833333333	5.990576	7.60031233333333	7.37485983333333	9.77479383333333
SLC5A4	4.06314133333333	3.9911885	4.11434466666667	3.85115775	4.01926233333333	4.13513716666667
SLC5A5	3.92499666666667	3.876344	4.06711466666667	3.8823435	3.8414265	3.865482
SLC5A6	5.64815666666667	6.07641966666667	6.15476166666667	6.250102	6.02135916666667	6.57686166666667
SLC5A7	4.05855516666667	3.63215083333333	3.78198716666667	3.74586016666667	3.58084383333333	3.64572566666667
SLC5A8	4.03691233333333	3.66721416666667	3.61920933333333	3.63133333333333	3.70763183333333	3.72097833333333
SLC5A9	3.8528355	3.78760383333333	4.100863	4.29327866666667	3.9809255	3.9991945
SLC6A1	3.85706116666667	3.73361466666667	3.89519383333333	4.13300716666667	3.91781183333333	3.70305633333333
SLC6A11	4.47564216666667	3.90865	4.09141133333333	4.0751925	3.9747825	4.12609616666667
SLC6A12	3.76133566666667	4.0998515	4.00062866666667	3.94510766666667	3.953091	3.87076516666667
SLC6A13	3.92284333333333	3.869364	3.863744	3.95082916666667	3.86248833333333	3.74525166666667
SLC6A14	4.2773015	3.690773	3.73928933333333	3.67920583333333	3.65424516666667	3.564265
SLC6A15	4.186882	4.629282	5.51337766666667	5.50720766666667	5.24550366666667	4.2656275
SLC6A16	3.959463	3.89194416666667	3.85117066666667	3.91817616666667	4.14527333333333	3.75249
SLC6A17	4.04027016666667	4.16453983333333	4.15110566666667	4.36002	4.44841083333333	4.17292866666667
SLC6A18	3.57754183333333	3.9510925	4.076461	4.16363	3.86610116666667	4.20453783333333
SLC6A19	4.026678	4.034762	4.0561645	4.15700816666667	4.18512366666667	3.9680315
SLC6A2	3.73828816666667	4.13607216666667	3.78733683333333	3.889361	3.9434545	3.92045583333333
SLC6A20	3.8187675	3.8777165	3.78387016666667	3.9729525	3.83062966666667	3.9509115
SLC6A3	4.00523066666667	3.98113883333333	4.17349666666667	3.73769216666667	3.85706116666667	3.846027
SLC6A4	3.81750166666667	4.12539966666667	3.90459366666667	4.081045	3.8705465	3.87845416666667
SLC6A5	4.9958115	3.92656441666667	4.23278816666667	4.30872733333333	4.19406716666667	4.1132415
SLC6A6	5.37034783333333	4.69620883333333	4.82501	4.6025675	4.446847	4.53818616666667
SLC6A7	4.93156183333333	3.95730983333333	4.04794233333333	3.90578566666667	4.34599133333333	3.9833075
SLC6A8	5.6457185	5.7674535	6.1351455	4.80939333333333	4.78463616666667	6.27462216666667
SLC6A9	3.91918466666667	4.05589416666667	4.09287433333333	4.19300266666667	4.1537695	4.12914083333333
SLC7A1	4.02836983333333	4.7453325	4.83332083333333	4.7077745	4.86089641666667	4.9298225
SLC7A10	4.05177366666667	4.08307133333333	4.00919133333333	4.22821166666667	4.457345	3.98642716666667
SLC7A11	4.299094	8.67894616666667	8.118814	7.23377666666667	7.38405116666667	6.08560516666667
SLC7A13	3.65347983333333	3.73823033333333	3.629038	3.51309433333333	3.55077383333333	3.63508866666667
SLC7A14	4.07388416666667	3.5936085	4.00048466666667	4.217554	4.78165483333333	3.711039
SLC7A2	4.71086133333333	5.12634033333333	5.42342	6.57724333333333	7.2431925	5.28662833333333
SLC7A3	4.49646666666667	4.03815983333333	3.975689	3.93034933333333	4.81895941666667	3.90340466666667
SLC7A4	3.61688833333333	4.0813215	3.84840916666667	3.82297483333333	3.7909345	4.12884183333333
SLC7A5	4.093699	5.0588425	4.73771216666667	4.92159766666667	4.46979533333333	5.67680816666667
SLC7A6	4.725011	4.88117016666667	5.42507583333333	5.16125383333333	4.55334283333333	4.42938016666667
SLC7A6OS	5.1081545	4.970498	5.30068666666667	4.75311433333333	4.74210316666667	4.90099916666667
SLC7A7	4.17909766666667	4.69112933333333	4.87953016666667	4.23553333333333	4.64131633333333	4.51938366666667
SLC7A8	4.8113305	4.54250616666667	4.5936185	4.65002266666667	4.05770933333333	4.4084265
SLC7A9	5.0018095	3.7021725	3.78786483333333	3.66805716666667	3.87416033333333	3.65733233333333
SLC8A1	6.33445083333333	4.00202383333333	4.33573583333333	4.98603916666667	5.4024045	4.31151116666667
SLC8A2	4.60570016666667	4.56709033333333	4.6978545	4.718542	4.667479	4.4551445
SLC8A3	4.46575583333333	3.85856016666667	3.90964283333333	4.11638883333333	4.21150383333333	4.3548245
SLC9A1	5.002753	5.24550366666667	5.677067	5.101384	5.21034833333333	4.94384683333333
SLC9A10	4.17292866666667	3.96892166666667	3.93954133333333	3.64435016666667	3.94023916666667	3.680637
SLC9A11	4.05209366666667	3.75582216666667	3.91770383333333	3.88650283333333	3.59604983333333	3.87667283333333
SLC9A2	3.86748983333333	3.66867366666667	3.66805716666667	3.81295883333333	3.82367516666667	4.02937283333333
SLC9A3	3.7204225	3.98735533333333	4.54008883333333	3.97123966666667	3.72133666666667	3.86105983333333
SLC9A3R1	5.2148465	5.94833183333333	6.9778485	6.24284766666667	7.68071016666667	8.01184566666667
SLC9A3R2	3.76128266666667	4.40598733333333	4.62469333333333	4.39014083333333	4.00204933333333	3.9929325
SLC9A5	4.76182133333333	4.29340016666667	4.75922433333333	6.84284516666667	6.60452133333333	5.26932316666667
SLC9A6	5.14037233333333	5.41184066666667	5.44440966666667	5.86468266666667	5.98049783333333	5.496095
SLC9A7	3.7048605	3.82386783333333	3.635719	3.984425	3.91204466666667	3.7327045
SLC9A8	4.826923	4.65869383333333	4.72224066666667	4.81211783333333	4.640061	4.502335
SLC9A9	5.62652516666667	4.89619366666667	4.52070666666667	4.87818233333333	5.238674	4.12892566666667
SLCO1A2	3.80751966666667	3.68927916666667	3.74647083333333	3.7709295	3.688705	3.81297516666667
SLCO1B1	4.00842333333333	3.779876	3.48487583333333	3.7527405	3.625486	3.86459883333333
SLCO1B3	3.8914455	3.59302733333333	3.65256916666667	3.696148	3.88946283333333	3.5790755
SLCO1C1	3.689991	3.998636	3.91593566666667	3.95801216666667	4.07317833333333	3.90780016666667
SLCO2A1	7.29702733333333	4.842857	6.73237083333333	4.35630183333333	4.309706	5.00206833333333
SLCO2B1	5.56653566666667	3.89827466666667	4.06152633333333	3.94006033333333	3.81405616666667	3.967611
SLCO3A1	4.95753083333333	4.4659835	5.17334183333333	4.72918866666667	5.0780995	4.97630133333333
SLCO4A1	5.338553	5.1465245	6.24319766666667	4.37327483333333	4.41503883333333	4.41592733333333
SLCO4C1	4.060196	3.833325	3.90765633333333	3.9744125	3.82239216666667	3.89937583333333
SLCO5A1	3.8695995	3.95655	4.1404425	3.95838683333333	3.97937916666667	4.24663816666667
SLCO6A1	3.90610333333333	4.003773	4.0527675	3.894688	4.11293816666667	4.00799016666667
SLED1	4.70793933333333	4.30547166666667	4.05239766666667	3.97992066666667	3.78733683333333	3.93177416666667
SLFN11	5.76564383333333	5.96096883333333	6.19146833333333	5.97423983333333	6.51616816666667	6.2021265
SLFN12	4.61964366666667	5.0558795	5.87773916666667	6.17218933333333	5.87871	5.06538066666667
SLFN12L	4.18795666666667	3.7197945	3.761139	3.48068433333333	3.58745133333333	3.519761
SLFN13	3.85135666666667	3.9076005	3.817553	3.89685566666667	3.85082266666667	3.8591375
SLFN14	3.60593558333333	3.71689066666667	3.71777016666667	3.66485283333333	3.474592	3.51085616666667
SLFN5	4.478488	4.85433716666667	4.58733933333333	4.9760745	4.80872083333333	4.55279816666667
SLFNL1	3.6297285	4.095246	4.005397	4.16549133333333	3.8254975	3.70154133333333
SLIT1	3.77296933333333	3.82021866666667	3.8441305	4.05414216666667	3.89597683333333	3.85223266666667
SLIT2	7.06494316666667	6.62010266666667	7.56333233333333	6.41350366666667	6.57686166666667	5.98017133333333
SLIT3	4.16146016666667	3.5660105	4.07659633333333	4.5534765	4.47860216666667	3.87213183333333
SLITRK1	3.73904683333333	4.18637583333333	4.14089	3.830568	3.93428016666667	3.93687066666667
SLITRK2	3.67829866666667	3.87592283333333	3.8336425	4.2832365	4.1405285	3.88375866666667
SLITRK3	3.9854585	3.73781866666667	3.64590516666667	3.68883566666667	3.73361466666667	3.78086666666667
SLITRK4	7.77626783333333	6.208391	4.0637015	4.6921405	4.19441133333333	4.3835695
SLITRK5	4.12566083333333	3.815021	3.825413	3.72048766666667	3.685661	3.83079566666667
SLITRK6	3.69150633333333	3.71480833333333	3.80881016666667	4.1080405	3.81517966666667	3.90598383333333
SLK	6.2275315	6.48396783333333	6.5009405	6.3527985	6.80922833333333	5.76443516666667
SLMAP	7.25734416666667	5.06452716666667	4.502335	5.5401705	4.82145666666667	4.68095266666667
SLMO1	3.88100283333333	4.0676005	4.24372116666667	4.64949516666667	4.2293985	4.02641566666667
SLMO2	5.32302766666667	5.098962	5.05565516666667	5.00923883333333	4.898634	6.38374633333333
SLN	4.01482833333333	4.04713083333333	4.10696883333333	4.31076033333333	4.26100516666667	4.406189
SLPI	4.30765466666667	4.2354945	3.935038	4.5370905	4.25608833333333	4.46903016666667
SLTM	6.19650266666667	6.110122	5.60453666666667	6.02518766666667	6.46497416666667	6.100849
SLU7	6.59712266666667	6.90763366666667	6.7451015	6.86959166666667	6.86959166666667	6.84374466666667
SLURP1	3.58745133333333	3.59589283333333	3.648208	3.63871375	3.73999633333333	3.60572633333333
SMAD1	4.4757305	7.73056216666667	7.07036733333333	4.347995	4.93505866666667	5.32879316666667
SMAD2	6.36022566666667	6.02644566666667	5.89442916666667	6.02549833333333	6.21294433333333	6.03226383333333
SMAD3	5.55307433333333	6.18090566666667	6.18618233333333	7.1516655	6.40682616666667	5.72077916666667
SMAD4	5.36778416666667	5.09192933333333	4.916206	5.237205	5.21688216666667	5.06012366666667
SMAD5	6.058226	6.9556705	6.29603283333333	7.30085033333333	7.11323983333333	7.13084383333333
SMAD5OS	4.033493	3.808412	3.98686783333333	3.7837255	3.70267366666667	3.933943
SMAD6	7.021959	5.77871533333333	5.57527483333333	5.91414233333333	5.155826	5.39096833333333
SMAD7	6.48888916666667	4.6024295	4.45637983333333	5.01820333333333	4.82528633333333	4.97530183333333
SMAD9	3.78142766666667	4.090735	3.92735083333333	3.864812	3.9758335	3.98897183333333
SMAGP	4.289594	5.82695716666667	7.33091216666667	5.6121985	5.089885	5.53412233333333
SMAP1	5.45033883333333	5.7312165	5.563728	5.49853783333333	5.42527683333333	5.53767233333333
SMAP2	5.07285066666667	4.368352	4.43692166666667	4.45248833333333	4.6521375	4.62191183333333
SMARCA1	8.22293433333333	6.832081	6.48978683333333	8.521232	8.572211	7.55701583333333
SMARCA2	6.80178483333333	5.42162166666667	5.5065125	5.05199616666667	5.43441283333333	4.9792325
SMARCA4	6.38628883333333	7.28860516666667	7.34032883333333	7.4785685	6.96952266666667	7.17630366666667
SMARCA5	7.72384083333333	8.68213266666667	8.187481	8.41510866666667	8.32092816666667	8.374151
SMARCAD1	5.97909333333333	6.20433966666667	5.6299015	5.8723685	6.00587516666667	5.78485733333333
SMARCAL1	5.62385083333333	6.880606	7.251267	6.65140233333333	6.47159583333333	6.39488466666667
SMARCB1	3.9730045	5.14769433333333	5.15002633333333	4.65517483333333	4.47443533333333	4.50292533333333
SMARCC1	6.367439	6.60735316666667	6.310222	6.8105635	6.266018	6.32344483333333
SMARCC2	6.50166166666667	6.67526333333333	6.46717433333333	7.230848	6.61251616666667	6.2995975
SMARCD1	4.16156933333333	4.58967583333333	4.5003545	4.278629	4.23352333333333	4.1546535
SMARCD2	4.5370905	5.01323616666667	4.94458083333333	5.067312	4.90328133333333	4.7026695
SMARCD3	6.53222433333333	5.00616966666667	4.97814066666667	6.08752416666667	5.89976166666667	5.38375466666667
SMARCE1	7.212439	6.79516366666667	6.04958733333333	6.14838866666667	6.13434183333333	6.07014116666667
SMC1A	4.99283866666667	5.05565516666667	5.2001485	4.60966516666667	5.07729216666667	5.80560066666667
SMC1B	3.91144083333333	3.9421235	3.94400433333333	3.69422583333333	3.884441	3.794171
SMC2	4.16648766666667	4.99800233333333	5.06062483333333	5.17888283333333	5.20217233333333	6.75143883333333
SMC3	6.30896016666667	7.22041616666667	6.38517266666667	6.61304633333333	6.66621416666667	7.327071
SMC4	6.81854966666667	7.1719825	6.59954566666667	6.96290483333333	7.25898166666667	9.35363733333333
SMC5	5.97138916666667	6.0221645	5.24819966666667	7.01327366666667	6.27020083333333	6.92518583333333
SMC6	5.10471116666667	5.883815	5.9413565	5.88334033333333	6.21377633333333	6.09265516666667
SMCHD1	7.31990216666667	7.1492465	5.9796	6.54201816666667	7.39761816666667	6.90068333333333
SMCP	3.6958885	3.79333583333333	3.7165795	3.769839	4.01673583333333	3.94656166666667
SMCR5	4.17568266666667	3.6498985	3.8036865	3.91493583333333	3.93151666666667	3.64628933333333
SMCR7	4.20548333333333	5.1242725	5.23548866666667	4.938402	4.94485883333333	5.002753
SMCR7L	4.225907	4.7801075	5.03560533333333	4.693587	4.91117083333333	4.86434616666667
SMCR8	4.698928	6.0964995	6.403361	6.085156	5.94622466666667	5.90220266666667
SMEK1	7.04452983333333	7.860367	7.726789	7.71420766666667	7.487244	7.45298866666667
SMEK2	5.43874183333333	5.39929216666667	4.80939333333333	5.35158083333333	5.16490916666667	5.28525916666667
SMG1	6.51215733333333	6.48211783333333	5.76032083333333	6.14238333333333	6.18090566666667	6.0909
SMG5	4.62840033333333	4.91387983333333	5.337376	5.08581083333333	4.727083	4.73533766666667
SMG6	5.49853783333333	5.71533833333333	6.09870333333333	6.39488466666667	5.75673	5.2666385
SMG7	4.32360916666667	5.70127616666667	5.6960555	5.4155825	5.42851266666667	5.80406716666667
SMN1	3.52806816666667	3.99347183333333	3.664722	3.4505685	3.846125	3.85249883333333
SMN2	4.30695333333333	5.54718116666667	5.04300716666667	4.85334533333333	5.07297916666667	5.43904666666667
SMNDC1	7.18353416666667	6.94841233333333	6.9713	7.06227633333333	6.901325	7.20175316666667
SMO	4.60966516666667	4.29009333333333	4.5215575	4.89909033333333	4.63253116666667	4.72374083333333
SMOC1	4.33501266666667	3.9461125	4.68477983333333	5.21507533333333	5.77465716666667	4.27830266666667
SMOC2	9.29427566666667	4.65924133333333	3.83320716666667	5.60097433333333	3.85249883333333	3.758724
SMOX	4.17555116666667	4.713327	4.7536885	4.304897	4.5024675	4.81404283333333
SMPD1	6.74661066666667	8.3176565	8.92193033333333	9.22795866666667	9.18135766666667	7.60352783333333
SMPD2	3.66115283333333	4.1347245	4.52695316666667	3.702761	4.1575865	4.02507166666667
SMPD3	3.9789605	3.97509333333333	3.96553883333333	3.92507366666667	3.946763	3.99233266666667
SMPD4	3.9472215	4.00842333333333	3.9071475	3.96147666666667	3.85363716666667	3.8984405
SMPDL3A	5.6019545	5.16638	5.237979	5.56430883333333	6.36454633333333	5.15728433333333
SMPDL3B	3.7304825	3.69462716666667	3.91957483333333	3.79075833333333	3.859708	3.76011533333333
SMPX	4.0280625	3.99219433333333	3.90627066666667	4.084991	3.28790683333333	3.70736183333333
SMR3A	4.21941016666667	3.93127516666667	3.83962433333333	4.18734783333333	3.67184983333333	4.10163183333333
SMS	8.62027266666667	6.92829983333333	6.882663	7.3347125	7.210743	7.6865915
SMTN	6.42044566666667	5.47364383333333	5.48166166666667	5.340797	5.279918	4.6571315
SMTNL1	4.2431415	3.873091	4.186882	3.69539433333333	4.00638466666667	3.77571116666667
SMTNL2	4.41933066666667	4.1420215	4.223484	4.08142816666667	4.21645733333333	4.02999283333333
SMU1	4.3893085	4.37191866666667	4.40410883333333	4.35222583333333	4.48343166666667	4.47531291666667
SMUG1	5.23695433333333	4.70569683333333	5.38452916666667	4.84167483333333	4.664469	4.8265415
SMURF1	5.10163983333333	4.74210316666667	4.91540883333333	4.81769916666667	5.18695666666667	4.95384
SMURF2	6.5521435	6.37345066666667	6.61304633333333	6.67069016666667	5.87573966666667	5.54460083333333
SMYD1	3.65854883333333	3.72048766666667	3.70635491666667	3.829061	3.94093383333333	3.91387783333333
SMYD2	8.1581885	8.1952075	8.01370316666667	9.26989216666667	8.43881416666667	10.2305048333333
SMYD3	5.99208366666667	5.50227783333333	5.49072616666667	5.47208833333333	5.506347	5.81440533333333
SMYD4	6.75932566666667	6.35749783333333	6.81254416666667	6.75568166666667	6.6252945	6.98388783333333
SMYD5	3.79378	4.50437283333333	4.59772766666667	4.30352116666667	4.18270966666667	4.45248833333333
SNAI1	3.810597	4.546177	5.268856	4.504855	4.34900466666667	5.4033705
SNAI2	8.894001	4.2365765	4.592156	9.68816766666667	9.893617	9.05138366666667
SNAI3	3.73509733333333	4.22623083333333	4.03745133333333	3.77411633333333	3.7530195	4.02674883333333
SNAP23	6.93677766666667	6.49043733333333	6.0977345	5.92477116666667	5.71817066666667	5.77109933333333
SNAP25	4.3512295	3.96349916666667	3.98319633333333	4.65073466666667	4.22504966666667	4.68508033333333
SNAP29	6.3310835	6.22802766666667	6.35429516666667	5.80832133333333	5.83199966666667	5.98720016666667
SNAP47	5.65217983333333	6.17480383333333	6.46835783333333	5.6243295	6.040705	6.5019455
SNAP91	4.1429895	4.1038815	3.9093115	3.74872483333333	3.982313	3.85944983333333
SNAPC1	4.03278883333333	4.99148466666667	5.0618515	5.99820766666667	5.54889716666667	6.41350366666667
SNAPC2	4.0785705	4.46305916666667	5.09130616666667	4.45352116666667	4.753976	4.79197683333333
SNAPC3	5.93977766666667	5.46071366666667	5.18130233333333	6.74729466666667	6.033596	5.71193133333333
SNAPC4	4.6191765	6.83119333333333	6.67555016666667	7.50181733333333	6.56613666666667	6.46946483333333
SNAPC5	5.713277	4.9063925	5.05762416666667	4.58250883333333	4.69112933333333	5.06380816666667
SNAPIN	9.3494875	8.62027266666667	8.81109966666667	7.66556883333333	8.20125883333333	8.148133
SNCA	5.58908416666667	7.22921116666667	6.97182833333333	4.091227	3.9472215	4.67566366666667
SNCAIP	4.0010705	4.532949	4.52992316666667	3.9608025	4.068369	4.60859266666667
SNCB	3.85498666666667	3.83484666666667	3.93625183333333	3.94207766666667	3.82058833333333	3.85012633333333
SNCG	4.118096	4.8728385	5.51157183333333	4.50505316666667	4.57654966666667	4.43709633333333
SND1	8.52366816666667	8.08256016666667	8.715931	7.96173266666667	8.73352116666667	8.395929
SNED1	3.98627233333333	5.48791133333333	5.11036633333333	4.1850465	5.18619366666667	5.34122066666667
SNF8	9.00274083333333	9.26376783333333	9.43562883333333	8.55331433333333	8.56810983333333	8.62027266666667
SNHG1	3.96443183333333	4.1649565	3.944618	4.3893085	4.71355916666667	4.34950266666667
SNHG11	4.21197816666667	4.274621	4.4950365	5.01045566666667	4.5609605	4.306229
SNHG12	7.228161	7.07153466666667	7.38477616666667	9.38935616666667	8.6112155	8.7792535
SNHG7	6.45569883333333	6.01358916666667	5.863002	5.7431795	5.775394	5.258198
SNHG8	9.19569616666667	9.88243266666667	9.11907816666667	10.0669015	9.832684	9.02851566666667
SNHG9	5.152611	5.093588	5.9976925	5.42668183333333	4.3448225	5.60032
SNIP1	4.01497916666667	3.94766133333333	4.0154185	3.79425883333333	4.04875533333333	3.73769216666667
SNN	4.38488333333333	5.52111016666667	5.47330816666667	4.73105616666667	4.51797816666667	4.767098
SNORA10	4.86434616666667	4.66214966666667	4.66141783333333	4.6605845	4.59845716666667	4.78475
SNORA12	3.71144633333333	4.0437055	4.40352883333333	3.84215583333333	4.08763	3.90187033333333
SNORA13	3.86065633333333	3.79521133333333	3.92262033333333	3.87592283333333	3.96430266666667	3.69188566666667
SNORA14B	4.44701883333333	4.1307625	3.85012633333333	3.815021	4.27970133333333	4.12779866666667
SNORA15	3.7369915	4.13989416666667	4.03699666666667	3.87440566666667	3.91493583333333	4.24172466666667
SNORA16B	3.54904416666667	3.65155533333333	3.53682133333333	3.49353683333333	3.48774716666667	3.73607316666667
SNORA19	3.51309433333333	3.88211666666667	3.7088635	3.9285535	3.65135183333333	3.804593
SNORA20	3.8706055	3.816553	3.75939341666667	3.7605295	3.89420083333333	3.77115833333333
SNORA21	3.79238433333333	4.46775183333333	3.98581566666667	3.82271916666667	3.73073166666667	4.44540216666667
SNORA23	3.96305133333333	3.76277083333333	3.3955165	4.00886516666667	3.64443166666667	3.68309875
SNORA26	4.97893516666667	4.48343166666667	3.80790316666667	4.159025	3.8881365	4.02986783333333
SNORA28	3.94166933333333	4.71651366666667	4.3114105	6.11517466666667	4.57542766666667	4.5693435
SNORA29	4.10554566666667	3.86085916666667	3.71783816666667	3.82120483333333	3.530159	3.997237
SNORA2A	4.10769283333333	3.81013383333333	3.804632	3.47017083333333	3.9486075	3.90897466666667
SNORA3	3.75789483333333	3.59779133333333	3.7477275	3.67251883333333	3.73949966666667	3.6813205
SNORA30	3.96041333333333	4.25697116666667	4.4979995	4.52106983333333	4.235328	4.25408583333333
SNORA33	4.87001166666667	5.2180405	4.66381866666667	6.37993483333333	5.794769	5.53828783333333
SNORA34	5.275854	4.11182183333333	4.288942	4.03445566666667	4.20405316666667	3.781925
SNORA35	4.16338383333333	4.244145	3.74290983333333	3.9014265	3.937505	3.844856
SNORA37	4.20904783333333	4.4479655	4.09336683333333	4.45785908333333	4.09913316666667	4.3534885
SNORA41	4.5524175	4.188995	3.8253605	4.149389	4.155974	4.06348366666667
SNORA42	3.82418716666667	4.310965	4.314084	4.52058	4.23576483333333	4.319033
SNORA45	3.86741716666667	3.87920033333333	3.86146916666667	3.88211666666667	3.906946	4.01124266666667
SNORA46	4.20213416666667	3.786073	3.62269766666667	3.82126183333333	3.50432166666667	3.770203
SNORA47	4.94982766666667	4.340165	3.85427283333333	4.34841383333333	3.98950833333333	4.444722
SNORA49	3.71109683333333	3.84881683333333	4.00179783333333	3.95013566666667	4.25685083333333	3.82032466666667
SNORA50	3.57596883333333	3.5237415	3.7935255	3.32608	3.62935366666667	3.46254166666667
SNORA52	3.83774366666667	3.90855983333333	3.861675	3.622325	3.85769	4.03252783333333
SNORA53	4.53605233333333	3.92207683333333	3.75171666666667	3.77494366666667	3.65789083333333	3.96041333333333
SNORA54	4.222568	3.758724	3.87380716666667	3.63226866666667	3.76138333333333	3.8074045
SNORA56	3.96064716666667	3.93473883333333	3.8616225	4.44286583333333	3.855742	3.71671183333333
SNORA58	4.01269616666667	3.98245333333333	3.765333	4.53061216666667	3.92284333333333	3.97860266666667
SNORA5A	3.92689133333333	3.72489133333333	3.80305566666667	3.755992	3.86977	3.8139005
SNORA6	3.95425283333333	3.77524833333333	3.6607	3.50757516666667	3.63104766666667	3.64187016666667
SNORA60	3.64840016666667	3.65455733333333	3.671102	3.747292	3.900144	3.93891641666667
SNORA65	4.290179	3.890321	3.85454883333333	3.88078016666667	4.00364333333333	3.92448133333333
SNORA70B	4.82357283333333	3.61205766666667	3.52425583333333	3.9901125	3.59302733333333	3.61530283333333
SNORA71A	3.60196433333333	3.90520916666667	3.765822	3.86931633333333	3.946633	3.9976655
SNORA71C	3.832957	4.1572505	4.00523066666667	4.3556825	4.3435785	3.94221083333333
SNORA71D	4.70103366666667	4.2383165	4.19487633333333	4.07197933333333	4.27764933333333	4.10696883333333
SNORA72	3.9173855	4.65073466666667	4.05574316666667	4.98435133333333	4.59154583333333	4.63315033333333
SNORA74A	3.706009	3.57566683333333	3.67251883333333	3.71548633333333	3.645451	3.789763
SNORA74B	4.380619	4.123404	4.13915216666667	4.43106466666667	4.4129575	4.3472315
SNORA76	5.23826016666667	3.84800883333333	3.65247266666667	3.97369591666667	3.93647483333333	3.91174583333333
SNORA77	4.19988416666667	3.94439183333333	3.89365466666667	7.10526366666667	5.00421183333333	4.27819166666667
SNORA78	3.49102683333333	4.2200425	4.144632	4.86035766666667	4.5389075	4.32761733333333
SNORA80	4.04500983333333	4.3577545	4.140103	4.8411755	4.3746965	4.46575583333333
SNORA84	4.714368	4.11281183333333	4.39255933333333	4.94840816666667	4.29327866666667	4.37191866666667
SNORD14D	3.60964433333333	3.83601483333333	3.57729633333333	3.64381633333333	3.48133266666667	3.670423
SNORD15A	3.91238866666667	4.0561645	4.37106033333333	4.230295	4.19389416666667	3.95136466666667
SNORD15B	3.67912583333333	3.75883	3.86366416666667	3.74148366666667	3.88129266666667	3.8888495
SNORD16	4.2029905	4.017019	4.15861783333333	3.88769683333333	3.72595283333333	3.972043
SNORD17	4.55612733333333	4.40261966666667	4.01153666666667	4.00523066666667	3.9744125	4.7887965
SNORD67	3.571202	3.70667333333333	3.96254033333333	3.64996783333333	3.72865716666667	3.747178
SNORD72	7.109821	6.50932883333333	6.01912983333333	8.9838295	8.43319833333333	6.19742983333333
SNORD8	3.72760083333333	4.29393083333333	4.2271635	4.246545	4.24172466666667	4.03933533333333
SNORD89	4.28257433333333	9.40804533333333	3.88731133333333	5.93112283333333	4.554602	7.46583233333333
